,genre,movieID,title
12289,Action,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
12290,Animation,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
12291,Drama,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
12292,Fantasy,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
12293,SciFi,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
12294,Documentary,27176,Style Wars (1983)
12295,Comedy,27178,In July (Im Juli) (2000)
12296,Romance,27178,In July (Im Juli) (2000)
12297,Adventure,27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998)
12298,Animation,27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998)
12299,Children,27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998)
12300,Fantasy,27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998)
12301,Action,27193,Taxi 2 (2000)
12302,Comedy,27193,Taxi 2 (2000)
12303,Drama,27246,If These Walls Could Talk 2 (2000)
12304,Romance,27246,If These Walls Could Talk 2 (2000)
12305,Adventure,27251,"10th Kingdom, The (2000)"
12306,Comedy,27251,"10th Kingdom, The (2000)"
12307,Fantasy,27251,"10th Kingdom, The (2000)"
12308,Drama,27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)"
12309,Drama,27266,2046 (2004)
12310,Fantasy,27266,2046 (2004)
12311,Romance,27266,2046 (2004)
12312,SciFi,27266,2046 (2004)
12313,Comedy,27306,Bartleby (2001)
12314,Drama,27306,Bartleby (2001)
12315,Action,27311,Batman Beyond: Return of the Joker (2000)
12316,Animation,27311,Batman Beyond: Return of the Joker (2000)
12317,Crime,27311,Batman Beyond: Return of the Joker (2000)
12318,SciFi,27311,Batman Beyond: Return of the Joker (2000)
12319,Thriller,27311,Batman Beyond: Return of the Joker (2000)
12320,Drama,27317,Audition (Ôdishon) (1999)
12321,Horror,27317,Audition (Ôdishon) (1999)
12322,Mystery,27317,Audition (Ôdishon) (1999)
12323,Romance,27317,Audition (Ôdishon) (1999)
12324,Thriller,27317,Audition (Ôdishon) (1999)
12325,Comedy,27320,"Nine Lives of Tomas Katz, The (2000)"
12326,Drama,27320,"Nine Lives of Tomas Katz, The (2000)"
12327,Fantasy,27320,"Nine Lives of Tomas Katz, The (2000)"
12328,Action,27328,Monday (2000)
12329,Comedy,27328,Monday (2000)
12330,Crime,27328,Monday (2000)
12331,Fantasy,27328,Monday (2000)
12332,Thriller,27328,Monday (2000)
12333,Documentary,27329,Paradise Lost 2: Revelations (2000)
12334,Adventure,27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002)
12335,Comedy,27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002)
12336,Fantasy,27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002)
12337,Animation,27369,Daria: Is It Fall Yet? (2000)
12338,Comedy,27369,Daria: Is It Fall Yet? (2000)
12339,Comedy,27370,Late Night Shopping (2001)
12340,Drama,27373,61* (2001)
12341,Crime,27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000)
12342,Drama,27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000)
12343,Mystery,27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000)
12344,Thriller,27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000)
12345,War,27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000)
12346,Drama,27408,Ripley's Game (2002)
12347,Thriller,27408,Ripley's Game (2002)
12348,Comedy,27416,Jalla! Jalla! (2000)
12349,Drama,27416,Jalla! Jalla! (2000)
12350,Romance,27416,Jalla! Jalla! (2000)
12351,Comedy,27420,Teknolust (2002)
12352,Drama,27420,Teknolust (2002)
12353,Romance,27420,Teknolust (2002)
12354,SciFi,27420,Teknolust (2002)
12355,Action,27426,"Accidental Spy, The (Dak miu mai shing) (2001)"
12356,Comedy,27426,"Accidental Spy, The (Dak miu mai shing) (2001)"
12357,Thriller,27426,"Accidental Spy, The (Dak miu mai shing) (2001)"
12358,Horror,27434,Darkness (2002)
12359,Mystery,27434,Darkness (2002)
12360,Action,27441,Blood: The Last Vampire (2000)
12361,Animation,27441,Blood: The Last Vampire (2000)
12362,Horror,27441,Blood: The Last Vampire (2000)
12363,Adventure,27450,Blueberry (2004)
12364,Western,27450,Blueberry (2004)
12365,Comedy,27473,American Psycho II: All American Girl (2002)
12366,Crime,27473,American Psycho II: All American Girl (2002)
12367,Horror,27473,American Psycho II: All American Girl (2002)
12368,Mystery,27473,American Psycho II: All American Girl (2002)
12369,Thriller,27473,American Psycho II: All American Girl (2002)
12370,Comedy,27478,Ali G Indahouse (2002)
12371,Action,27480,Dead or Alive 2: Tôbôsha (2000)
12372,Crime,27480,Dead or Alive 2: Tôbôsha (2000)
12373,Thriller,27480,Dead or Alive 2: Tôbôsha (2000)
12374,Horror,27482,Cube 2: Hypercube (2002)
12375,Mystery,27482,Cube 2: Hypercube (2002)
12376,SciFi,27482,Cube 2: Hypercube (2002)
12377,Horror,27491,Pulse (Kairo) (2001)
12378,Mystery,27491,Pulse (Kairo) (2001)
12379,Thriller,27491,Pulse (Kairo) (2001)
12380,Drama,27513,Dog Days (Hundstage) (2001)
12381,Comedy,27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001)
12382,Romance,27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001)
12383,Comedy,27537,Nothing (2003)
12384,Fantasy,27537,Nothing (2003)
12385,Mystery,27537,Nothing (2003)
12386,SciFi,27537,Nothing (2003)
12387,Comedy,27539,Undertaking Betty (Plots with a View) (2002)
12388,Romance,27539,Undertaking Betty (Plots with a View) (2002)
12389,Comedy,27549,Dead or Alive: Final (2002)
12390,Crime,27549,Dead or Alive: Final (2002)
12391,Drama,27549,Dead or Alive: Final (2002)
12392,SciFi,27549,Dead or Alive: Final (2002)
12393,Thriller,27549,Dead or Alive: Final (2002)
12394,Comedy,27555,Fubar (2002)
12395,Comedy,27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)"
12396,Horror,27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)"
12397,Musical,27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)"
12398,Comedy,27584,Dead End (2003)
12399,Horror,27584,Dead End (2003)
12400,Mystery,27584,Dead End (2003)
12401,Thriller,27584,Dead End (2003)
12402,Crime,27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002)
12403,Drama,27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002)
12404,Action,27595,Jesus Christ Vampire Hunter (2001)
12405,Comedy,27595,Jesus Christ Vampire Hunter (2001)
12406,Horror,27595,Jesus Christ Vampire Hunter (2001)
12407,Musical,27595,Jesus Christ Vampire Hunter (2001)
12408,Horror,27604,Suicide Club (Jisatsu saakuru) (2001)
12409,Mystery,27604,Suicide Club (Jisatsu saakuru) (2001)
12410,Thriller,27604,Suicide Club (Jisatsu saakuru) (2001)
12411,Drama,27611,Battlestar Galactica (2003)
12412,SciFi,27611,Battlestar Galactica (2003)
12413,War,27611,Battlestar Galactica (2003)
12414,Action,27618,"Sound of Thunder, A (2005)"
12415,Adventure,27618,"Sound of Thunder, A (2005)"
12416,Drama,27618,"Sound of Thunder, A (2005)"
12417,SciFi,27618,"Sound of Thunder, A (2005)"
12418,Thriller,27618,"Sound of Thunder, A (2005)"
12419,Adventure,27619,"Lion King 1½, The (2004)"
12420,Animation,27619,"Lion King 1½, The (2004)"
12421,Children,27619,"Lion King 1½, The (2004)"
12422,Comedy,27619,"Lion King 1½, The (2004)"
12423,Drama,27627,Oasis (2002)
12424,Romance,27627,Oasis (2002)
12425,Comedy,27644,Remember Me (Ricordati di me) (2003)
12426,Drama,27644,Remember Me (Ricordati di me) (2003)
12427,Romance,27644,Remember Me (Ricordati di me) (2003)
12428,Action,27660,"Animatrix, The (2003)"
12429,Animation,27660,"Animatrix, The (2003)"
12430,Drama,27660,"Animatrix, The (2003)"
12431,SciFi,27660,"Animatrix, The (2003)"
12432,Drama,27664,"Brown Bunny, The (2003)"
12433,Horror,27667,Ju-on: The Curse (2000)
12434,Comedy,27674,11:14 (2003)
12435,Crime,27674,11:14 (2003)
12436,Drama,27674,11:14 (2003)
12437,Mystery,27674,11:14 (2003)
12438,Thriller,27674,11:14 (2003)
12439,Action,27683,Tremors 4: The Legend Begins (2004)
12440,Comedy,27683,Tremors 4: The Legend Begins (2004)
12441,Horror,27683,Tremors 4: The Legend Begins (2004)
12442,SciFi,27683,Tremors 4: The Legend Begins (2004)
12443,Thriller,27683,Tremors 4: The Legend Begins (2004)
12444,Western,27683,Tremors 4: The Legend Begins (2004)
12445,Comedy,27685,Bring It On Again (2004)
12446,Action,27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)"
12447,Crime,27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)"
12448,Thriller,27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)"
12449,Action,27692,And Starring Pancho Villa as Himself (2003)
12450,Comedy,27692,And Starring Pancho Villa as Himself (2003)
12451,Drama,27692,And Starring Pancho Villa as Himself (2003)
12452,War,27692,And Starring Pancho Villa as Himself (2003)
12453,Action,27695,Nicotina (2003)
12454,Comedy,27695,Nicotina (2003)
12455,Drama,27695,Nicotina (2003)
12456,Action,27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003)
12457,Drama,27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003)
12458,Thriller,27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003)
12459,War,27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003)
12460,Action,27705,In Hell (2003)
12461,Drama,27705,In Hell (2003)
12462,Thriller,27705,In Hell (2003)
12463,Adventure,27706,Lemony Snicket's A Series of Unfortunate Events (2004)
12464,Children,27706,Lemony Snicket's A Series of Unfortunate Events (2004)
12465,Comedy,27706,Lemony Snicket's A Series of Unfortunate Events (2004)
12466,Fantasy,27706,Lemony Snicket's A Series of Unfortunate Events (2004)
12467,Action,27708,Helen of Troy (2003)
12468,Adventure,27708,Helen of Troy (2003)
12469,Drama,27708,Helen of Troy (2003)
12470,Romance,27708,Helen of Troy (2003)
12471,Comedy,27716,"Green Butchers, The (Grønne slagtere, De) (2003)"
12472,Crime,27716,"Green Butchers, The (Grønne slagtere, De) (2003)"
12473,Drama,27716,"Green Butchers, The (Grønne slagtere, De) (2003)"
12474,Romance,27716,"Green Butchers, The (Grønne slagtere, De) (2003)"
12475,Drama,27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)"
12476,Mystery,27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)"
12477,Romance,27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)"
12478,War,27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)"
12479,Drama,27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003)
12480,Romance,27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003)
12481,Action,27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004)
12482,Animation,27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004)
12483,Drama,27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004)
12484,SciFi,27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004)
12485,Thriller,27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004)
12486,Adventure,27731,"Cat Returns, The (Neko no ongaeshi) (2002)"
12487,Animation,27731,"Cat Returns, The (Neko no ongaeshi) (2002)"
12488,Children,27731,"Cat Returns, The (Neko no ongaeshi) (2002)"
12489,Fantasy,27731,"Cat Returns, The (Neko no ongaeshi) (2002)"
12490,Drama,27741,"Twilight Samurai, The (Tasogare Seibei) (2002)"
12491,Romance,27741,"Twilight Samurai, The (Tasogare Seibei) (2002)"
12492,Drama,27744,"Facing Windows (Finestra di fronte, La) (2003)"
12493,Romance,27744,"Facing Windows (Finestra di fronte, La) (2003)"
12494,Horror,27746,Ginger Snaps: Unleashed (2004)
12495,Thriller,27746,Ginger Snaps: Unleashed (2004)
12496,Drama,27751,'Salem's Lot (2004)
12497,Horror,27751,'Salem's Lot (2004)
12498,Mystery,27751,'Salem's Lot (2004)
12499,Thriller,27751,'Salem's Lot (2004)
12500,Comedy,27762,Comic Book: The Movie (2004)
12501,Drama,27768,Intimate Strangers (Confidences trop intimes) (2004)
12502,Drama,27769,Down to the Bone (2004)
12503,Horror,27772,Ju-on: The Grudge (2002)
12504,Mystery,27773,Old Boy (2003)
12505,Thriller,27773,Old Boy (2003)
12506,Drama,27776,Red Lights (Feux rouges) (2004)
12507,Fantasy,27778,Ginger Snaps Back: The Beginning (2004)
12508,Horror,27778,Ginger Snaps Back: The Beginning (2004)
12509,Horror,27784,One Missed Call (Chakushin ari) (2003)
12510,Mystery,27784,One Missed Call (Chakushin ari) (2003)
12511,Drama,27788,"Jacket, The (2005)"
12512,Mystery,27788,"Jacket, The (2005)"
12513,SciFi,27788,"Jacket, The (2005)"
12514,Thriller,27788,"Jacket, The (2005)"
12515,Children,27790,Millions (2004)
12516,Comedy,27790,Millions (2004)
12517,Crime,27790,Millions (2004)
12518,Drama,27790,Millions (2004)
12519,Fantasy,27790,Millions (2004)
12520,Action,27793,Starship Troopers 2: Hero of the Federation (2004)
12521,Horror,27793,Starship Troopers 2: Hero of the Federation (2004)
12522,SciFi,27793,Starship Troopers 2: Hero of the Federation (2004)
12523,War,27793,Starship Troopers 2: Hero of the Federation (2004)
12524,Action,27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003)
12525,Thriller,27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003)
12526,Action,27802,Infernal Affairs 2 (Mou gaan dou II) (2003)
12527,Crime,27802,Infernal Affairs 2 (Mou gaan dou II) (2003)
12528,Drama,27802,Infernal Affairs 2 (Mou gaan dou II) (2003)
12529,Thriller,27802,Infernal Affairs 2 (Mou gaan dou II) (2003)
12530,Drama,27803,"Sea Inside, The (Mar adentro) (2004)"
12531,Comedy,27808,Spanglish (2004)
12532,Drama,27808,Spanglish (2004)
12533,Romance,27808,Spanglish (2004)
12534,Drama,27815,"Chorus, The (Choristes, Les) (2004)"
12535,Action,27816,Saints and Soldiers (2003)
12536,Adventure,27816,Saints and Soldiers (2003)
12537,Drama,27816,Saints and Soldiers (2003)
12538,War,27816,Saints and Soldiers (2003)
12539,Documentary,27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)"
12540,Drama,27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)"
12541,Drama,27821,"Interpreter, The (2005)"
12542,Thriller,27821,"Interpreter, The (2005)"
12543,Drama,27822,Open Water (2003)
12544,Thriller,27822,Open Water (2003)
12545,Comedy,27826,Touch of Pink (2004)
12546,Drama,27826,Touch of Pink (2004)
12547,Romance,27826,Touch of Pink (2004)
12548,Documentary,27829,Slasher (2004)
12549,Drama,27830,"Bobby Jones, Stroke of Genius (2004)"
12550,Crime,27831,Layer Cake (2004)
12551,Drama,27831,Layer Cake (2004)
12552,Thriller,27831,Layer Cake (2004)
12553,Drama,27834,"Return, The (Vozvrashcheniye) (2003)"
12554,Action,27837,Flight of the Phoenix (2004)
12555,Adventure,27837,Flight of the Phoenix (2004)
12556,Drama,27838,Mean Creek (2004)
12557,Thriller,27838,Mean Creek (2004)
12558,Drama,27839,"Ring Two, The (2005)"
12559,Horror,27839,"Ring Two, The (2005)"
12560,Mystery,27839,"Ring Two, The (2005)"
12561,Thriller,27839,"Ring Two, The (2005)"
12562,Documentary,27846,"Corporation, The (2003)"
12563,Documentary,27850,"Yes Men, The (2003)"
12564,Action,27865,Azumi (2003)
12565,Adventure,27865,Azumi (2003)
12566,Drama,27865,Azumi (2003)
12567,Thriller,27865,Azumi (2003)
12568,Drama,27866,In My Father's Den (2004)
12569,Action,27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004)
12570,Drama,27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004)
12571,War,27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004)
12572,Documentary,27873,Metallica: Some Kind of Monster (2004)
12573,Documentary,27878,Born into Brothels (2004)
12574,Documentary,27879,DiG! (2004)
12575,Documentary,27882,Riding Giants (2004)
12576,Comedy,27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004)
12577,Documentary,27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004)
12578,Drama,27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004)
12579,Animation,27904,"Scanner Darkly, A (2006)"
12580,Drama,27904,"Scanner Darkly, A (2006)"
12581,Mystery,27904,"Scanner Darkly, A (2006)"
12582,SciFi,27904,"Scanner Darkly, A (2006)"
12583,Thriller,27904,"Scanner Darkly, A (2006)"
12584,Action,27905,Casshern (2004)
12585,Drama,27905,Casshern (2004)
12586,Fantasy,27905,Casshern (2004)
12587,SciFi,27905,Casshern (2004)
12588,Documentary,27912,Outfoxed: Rupert Murdoch's War on Journalism (2004)
12589,Drama,30707,Million Dollar Baby (2004)
12590,Comedy,30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003)
12591,Crime,30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003)
12592,Drama,30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003)
12593,Horror,30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003)
12594,Mystery,30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003)
12595,Drama,30749,Hotel Rwanda (2004)
12596,War,30749,Hotel Rwanda (2004)
12597,Adventure,30793,Charlie and the Chocolate Factory (2005)
12598,Children,30793,Charlie and the Chocolate Factory (2005)
12599,Comedy,30793,Charlie and the Chocolate Factory (2005)
12600,Fantasy,30793,Charlie and the Chocolate Factory (2005)
12601,IMAX,30793,Charlie and the Chocolate Factory (2005)
12602,Drama,30803,3-Iron (Bin-jip) (2004)
12603,Romance,30803,3-Iron (Bin-jip) (2004)
12604,Adventure,30810,"Life Aquatic with Steve Zissou, The (2004)"
12605,Comedy,30810,"Life Aquatic with Steve Zissou, The (2004)"
12606,Fantasy,30810,"Life Aquatic with Steve Zissou, The (2004)"
12607,Drama,30812,"Aviator, The (2004)"
12608,Drama,30816,"Phantom of the Opera, The (2004)"
12609,Musical,30816,"Phantom of the Opera, The (2004)"
12610,Romance,30816,"Phantom of the Opera, The (2004)"
12611,Drama,30818,Beyond the Sea (2004)
12612,Musical,30818,Beyond the Sea (2004)
12613,Drama,30820,"Woodsman, The (2004)"
12614,Comedy,30822,In Good Company (2004)
12615,Drama,30822,In Good Company (2004)
12616,Comedy,30825,Meet the Fockers (2004)
12617,Crime,30846,"Assassination of Richard Nixon, The (2004)"
12618,Drama,30846,"Assassination of Richard Nixon, The (2004)"
12619,Thriller,30846,"Assassination of Richard Nixon, The (2004)"
12620,Drama,30848,"Love Song for Bobby Long, A (2004)"
12621,Drama,30850,"Merchant of Venice, The (2004)"
12622,Comedy,30883,Fat Albert (2004)
12623,Fantasy,30883,Fat Albert (2004)
12624,Drama,30890,"Keys to the House, The (Chiavi di casa, Le) (2004)"
12625,Animation,30892,In the Realms of the Unreal (2004)
12626,Documentary,30892,In the Realms of the Unreal (2004)
12627,Drama,30894,White Noise (2005)
12628,Horror,30894,White Noise (2005)
12629,Mystery,30894,White Noise (2005)
12630,SciFi,30894,White Noise (2005)
12631,Thriller,30894,White Noise (2005)
12632,Comedy,30898,"Upside of Anger, The (2005)"
12633,Drama,30898,"Upside of Anger, The (2005)"
12634,Romance,30898,"Upside of Anger, The (2005)"
12635,Comedy,30994,Little Miss Marker (1980)
12636,Drama,30994,Little Miss Marker (1980)
12637,Comedy,31000,Sweet Liberty (1986)
12638,Children,31030,I Remember Mama (1948)
12639,Drama,31030,I Remember Mama (1948)
12640,Drama,31038,Smooth Talk (1985)
12641,Romance,31038,Smooth Talk (1985)
12642,Comedy,31049,Out Cold (1989)
12643,Thriller,31049,Out Cold (1989)
12644,Comedy,31083,Man Trouble (1992)
12645,Romance,31083,Man Trouble (1992)
12646,Crime,31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973)
12647,Drama,31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973)
12648,Action,31101,Stander (2003)
12649,Crime,31101,Stander (2003)
12650,Drama,31101,Stander (2003)
12651,Comedy,31114,Imaginary Heroes (2004)
12652,Drama,31114,Imaginary Heroes (2004)
12653,Drama,31116,Sergeant York (1941)
12654,War,31116,Sergeant York (1941)
12655,Comedy,31123,Ruby & Quentin (Tais-toi!) (2003)
12656,Crime,31123,Ruby & Quentin (Tais-toi!) (2003)
12657,Animation,31150,Wizards (1977)
12658,Fantasy,31150,Wizards (1977)
12659,SciFi,31150,Wizards (1977)
12660,War,31150,Wizards (1977)
12661,Comedy,31162,"Life and Death of Peter Sellers, The (2004)"
12662,Drama,31162,"Life and Death of Peter Sellers, The (2004)"
12663,Action,31184,Appleseed (Appurushîdo) (2004)
12664,Animation,31184,Appleseed (Appurushîdo) (2004)
12665,Fantasy,31184,Appleseed (Appurushîdo) (2004)
12666,SciFi,31184,Appleseed (Appurushîdo) (2004)
12667,Animation,31193,"Many Adventures of Winnie the Pooh, The (1977)"
12668,Children,31193,"Many Adventures of Winnie the Pooh, The (1977)"
12669,Musical,31193,"Many Adventures of Winnie the Pooh, The (1977)"
12670,Action,31221,Elektra (2005)
12671,Adventure,31221,Elektra (2005)
12672,Crime,31221,Elektra (2005)
12673,Drama,31221,Elektra (2005)
12674,Children,31223,Racing Stripes (2005)
12675,Comedy,31223,Racing Stripes (2005)
12676,Drama,31225,Coach Carter (2005)
12677,Drama,31260,Boys Town (1938)
12678,Comedy,31297,Gold Diggers of 1935 (1935)
12679,Musical,31297,Gold Diggers of 1935 (1935)
12680,Crime,31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960)
12681,Drama,31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960)
12682,Crime,31364,Memories of Murder (Salinui chueok) (2003)
12683,Drama,31364,Memories of Murder (Salinui chueok) (2003)
12684,Mystery,31364,Memories of Murder (Salinui chueok) (2003)
12685,Thriller,31364,Memories of Murder (Salinui chueok) (2003)
12686,Action,31367,"Chase, The (1994)"
12687,Adventure,31367,"Chase, The (1994)"
12688,Comedy,31367,"Chase, The (1994)"
12689,Crime,31367,"Chase, The (1994)"
12690,Romance,31367,"Chase, The (1994)"
12691,Thriller,31367,"Chase, The (1994)"
12692,Drama,31410,"Downfall (Untergang, Der) (2004)"
12693,War,31410,"Downfall (Untergang, Der) (2004)"
12694,Action,31420,Assault on Precinct 13 (2005)
12695,Crime,31420,Assault on Precinct 13 (2005)
12696,Drama,31420,Assault on Precinct 13 (2005)
12697,Thriller,31420,Assault on Precinct 13 (2005)
12698,Children,31422,Are We There Yet? (2005)
12699,Comedy,31422,Are We There Yet? (2005)
12700,Action,31424,Alone in the Dark (2005)
12701,Horror,31424,Alone in the Dark (2005)
12702,SciFi,31424,Alone in the Dark (2005)
12703,Thriller,31424,Alone in the Dark (2005)
12704,Horror,31427,Hide and Seek (2005)
12705,Mystery,31427,Hide and Seek (2005)
12706,Thriller,31427,Hide and Seek (2005)
12707,Drama,31431,Boogeyman (2005)
12708,Horror,31431,Boogeyman (2005)
12709,Mystery,31431,Boogeyman (2005)
12710,Thriller,31431,Boogeyman (2005)
12711,Comedy,31433,"Wedding Date, The (2005)"
12712,Romance,31433,"Wedding Date, The (2005)"
12713,Drama,31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004)
12714,Drama,31437,Nobody Knows (Dare mo shiranai) (2004)
12715,Comedy,31445,Employee of the Month (2004)
12716,Drama,31445,Employee of the Month (2004)
12717,Drama,31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)"
12718,Crime,31545,"Trou, Le (Hole, The) (Night Watch, The) (1960)"
12719,FilmNoir,31545,"Trou, Le (Hole, The) (Night Watch, The) (1960)"
12720,Action,31553,Double Dragon (1994)
12721,Adventure,31553,Double Dragon (1994)
12722,SciFi,31553,Double Dragon (1994)
12723,Crime,31590,Hands Off the Loot (Touchez pas au grisbi) (1954)
12724,Drama,31590,Hands Off the Loot (Touchez pas au grisbi) (1954)
12725,Thriller,31590,Hands Off the Loot (Touchez pas au grisbi) (1954)
12726,Drama,31610,Purple Butterfly (Zi hudie) (2003)
12727,Action,31617,El Cid (1961)
12728,Adventure,31617,El Cid (1961)
12729,Drama,31617,El Cid (1961)
12730,Romance,31617,El Cid (1961)
12731,War,31617,El Cid (1961)
12732,Adventure,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004)
12733,Animation,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004)
12734,Fantasy,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004)
12735,Romance,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004)
12736,Action,31660,Steamboy (Suchîmubôi) (2004)
12737,Animation,31660,Steamboy (Suchîmubôi) (2004)
12738,Drama,31660,Steamboy (Suchîmubôi) (2004)
12739,SciFi,31660,Steamboy (Suchîmubôi) (2004)
12740,Action,31664,Gorgeous (Boh lee chun) (1999)
12741,Comedy,31664,Gorgeous (Boh lee chun) (1999)
12742,Romance,31664,Gorgeous (Boh lee chun) (1999)
12743,Comedy,31685,Hitch (2005)
12744,Romance,31685,Hitch (2005)
12745,Comedy,31692,Uncle Nino (2003)
12746,Comedy,31694,Bride & Prejudice (2004)
12747,Musical,31694,Bride & Prejudice (2004)
12748,Romance,31694,Bride & Prejudice (2004)
12749,Action,31696,Constantine (2005)
12750,Fantasy,31696,Constantine (2005)
12751,Horror,31696,Constantine (2005)
12752,Thriller,31696,Constantine (2005)
12753,Adventure,31698,Son of the Mask (2005)
12754,Children,31698,Son of the Mask (2005)
12755,Comedy,31698,Son of the Mask (2005)
12756,Fantasy,31698,Son of the Mask (2005)
12757,Children,31700,Because of Winn-Dixie (2005)
12758,Comedy,31700,Because of Winn-Dixie (2005)
12759,Drama,31700,Because of Winn-Dixie (2005)
12760,Drama,31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004)
12761,War,31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004)
12762,Mystery,31737,Bunny Lake Is Missing (1965)
12763,Thriller,31737,Bunny Lake Is Missing (1965)
12764,Action,31804,Night Watch (Nochnoy dozor) (2004)
12765,Fantasy,31804,Night Watch (Nochnoy dozor) (2004)
12766,Horror,31804,Night Watch (Nochnoy dozor) (2004)
12767,Mystery,31804,Night Watch (Nochnoy dozor) (2004)
12768,SciFi,31804,Night Watch (Nochnoy dozor) (2004)
12769,Thriller,31804,Night Watch (Nochnoy dozor) (2004)
12770,Comedy,31851,Sons of the Desert (1933)
12771,Action,31867,Man of the House (2005)
