imdbId,movieId,tmdbId
tt0349683,8640,9477
tt0357413,8641,8699
tt0356470,8643,11247
tt0343818,8644,2048
tt0390221,8645,436
tt0056196,8650,43004
tt0095468,8656,10754
tt0372183,8665,2502
tt0327554,8666,314
tt0359423,8667,18923
tt0023563,8670,12206
tt0032475,8677,68064
tt0049902,8684,15244
tt0047216,8685,62395
tt0069280,8690,24559
tt0039169,8695,27437
tt0040613,8711,32294
tt0029284,8712,41463
tt0093744,8713,19051
tt0038776,8714,43485
tt0040806,8718,62694
tt0103007,8720,53287
tt0057091,8724,1040
tt0072848,8727,5122
tt0243609,8730,1783
tt0055572,8738,31522
tt0090729,8743,22976
tt0057171,8748,42801
tt0346091,8753,41316
tt0064840,8754,5179
tt0173772,8755,53198
tt0035432,8765,16703
tt0039017,8771,20408
tt0059749,8772,13580
tt0035317,8773,18706
tt0038259,8774,34327
tt0038494,8778,20417
tt0368008,8781,14462
tt0167456,8782,14623
tt0368447,8783,6947
tt0333766,8784,401
tt0275083,8795,23305
tt0060438,8796,17768
tt0369339,8798,1538
tt0361841,8799,14846
tt0345061,8800,2577
tt0096336,8804,41975
tt0366551,8807,11282
tt0368933,8808,11130
tt0337960,8809,14389
tt0370263,8810,395
tt0361309,8813,23601
tt0364751,8814,10762
tt0204313,8815,11026
tt0083652,8827,20120
tt0366174,8830,11237
tt0324127,8831,8080
tt0374330,8832,14797
tt0241025,8833,11632
tt0338325,8835,15644
tt0324554,8836,11208
tt0071115,8838,16153
tt0063803,8840,42694
tt0078763,8844,42164
tt0046521,8848,12548
tt0337921,8860,9759
tt0318627,8861,1577
tt0339412,8864,16232
tt0346156,8865,5137
tt0360201,8866,11823
tt0361620,8869,13969
tt0356618,8870,10145
tt0318462,8873,1653
tt0365748,8874,747
tt0044509,8875,84214
tt0071877,8879,4176
tt0089560,8880,11177
tt0076504,8894,12707
tt0103594,8905,1492
tt0078935,8906,8689
tt0307453,8907,10555
tt0349710,8908,11128
tt0356721,8910,1599
tt0361696,8911,14024
tt0316732,8912,11045
tt0390384,8914,14337
tt0368658,8915,26108
tt0358135,8916,4380
tt0372588,8917,3989
tt0349416,8918,16358
tt0380609,8919,25313
tt0046874,8920,2438
tt0048563,8921,65550
tt0061655,8928,3053
tt0090985,8933,18499
tt0103783,8934,36616
tt0390022,8937,13416
tt0390538,8938,1435
tt0364343,8939,11099
tt0340012,8943,18701
tt0252028,8946,15566
tt0391198,8947,1970
tt0375173,8948,8849
tt0375063,8949,9675
tt0361862,8950,4553
tt0383694,8951,11109
tt0365183,8952,48678
tt0396705,8954,126148
tt0360130,8955,16131
tt0387564,8957,176
tt0350258,8958,1677
tt0337876,8959,10740
tt0317705,8961,9806
tt0274407,8964,47959
tt0338348,8965,5255
tt0362269,8966,11184
tt0387575,8967,11249
tt0367479,8968,10589
tt0317198,8969,9801
tt0308644,8970,866
tt0368891,8972,2059
tt0275491,8973,140
tt0345950,8974,11836
tt0346491,8977,1966
tt0388419,8978,13673
tt0390299,8979,174787
tt0376541,8981,2288
tt0327919,8982,15397
tt0385004,8983,9550
tt0349903,8984,163
tt0359013,8985,36648
tt0403910,8987,33377
tt0051516,8989,41253
tt0072272,8998,33740
tt0088979,9004,16248
tt0106912,9005,15613
tt0032635,9008,28421
tt0364517,9010,8424
tt0391024,9018,18889
tt0014142,25746,18987
tt0015324,25750,992
tt0015841,25752,42359
tt0015881,25753,1405
tt0018037,25757,939
tt0019421,25769,25768
tt0020530,25771,626
tt0021079,25773,27899
tt0022718,25782,48365
tt0023427,25788,877
tt0023948,25795,39130
tt0024069,25797,31511
tt0024844,25805,43904
tt0027652,25825,14615
tt0027884,25826,31773
tt0027996,25827,24807
tt0028683,25833,43874
tt0028691,25834,16515
tt0029604,25841,43864
tt0030241,25850,16274
tt0031867,25855,37698
tt0032145,25856,3084
tt0032701,25865,17801
tt0033712,25870,38914
tt0035238,25886,22387
tt0035415,25887,27655
tt0036506,25898,41391
tt0037077,25905,42879
tt0037094,25906,43307
tt0038574,25923,14320
tt0038991,25927,20246
tt0040308,25937,29380
tt0040525,25940,3766
tt0040876,25946,41609
tt0040919,25947,33115
tt0041587,25952,45578
tt0042200,25959,25209
tt0042646,25962,43388
tt0042804,25963,800
tt0047522,25996,3111
tt0047677,25999,28696
tt0048393,26002,44026
tt0048434,26003,803
tt0052278,26038,43137
tt0053115,26048,34528
tt0053168,26052,690
tt0054144,26059,36872
tt0055233,26073,34530
tt0055728,26078,17185
tt0056058,26082,14537
tt0056262,26084,13671
tt0056264,26085,11085
tt0056905,26095,52705
tt0058213,26116,10299
tt0058430,26122,3763
tt0058530,26124,7348
tt0058946,26131,17295
tt0059026,26133,13187
tt0059418,26142,29715
tt0059798,26147,42731
tt0060107,26150,895
tt0060138,26151,20108
tt0060153,26152,2661
tt0060802,26158,789
tt0061101,26159,45706
tt0061882,26169,17905
tt0062136,26171,10227
tt0062138,26172,26039
tt0062374,26176,41212
tt0062687,26183,9929
tt0062759,26184,20873
tt0063665,26195,50789
tt0063829,26198,27983
tt0065772,26225,2860
tt0066214,26231,26606
tt0066565,26236,20848
tt0066601,26237,2998
tt0067023,26242,839
tt0067355,26249,9394
tt0067866,26258,13041
tt0068503,26265,18250
tt0069865,26283,27331
tt0069945,26285,1410
tt0070698,26303,22307
tt0070842,26308,21035
tt0071269,26313,32044
tt0071464,26317,24402
tt0071571,26322,16246
tt0071615,26326,8327
tt0072901,26340,9385
tt0073018,26344,10711
tt0073179,26347,43430
tt0073580,26350,9652
tt0073820,26357,38783
tt0074084,26359,3870
tt0074559,26365,10640
tt0074605,26366,33324
tt0075223,26375,11558
tt0076141,26386,12535
tt0076451,26391,12637
tt0076843,26394,61280
tt0077559,26399,13481
tt0077655,26401,13514
tt0078062,26409,98851
tt0078252,26413,11537
tt0079261,26422,10654
tt0079489,26429,18966
tt0081874,26444,64353
tt0083480,26453,149645
tt0085255,26464,6341
tt0085404,26467,7012
tt0085474,26471,15251
tt0085482,26472,17435
tt0086491,26492,15301
tt0086994,26498,63418
tt0087065,26504,48677
tt0087225,26510,1884
tt0088117,26523,27414
tt0088275,26524,33138
tt0088461,26527,8221
tt0088727,26528,17663
tt0089006,26539,12615
tt0089110,26542,10372
tt0089374,26547,9056
tt0089869,26554,10176
tt0090056,26555,9080
tt0090319,26562,16082
tt0090557,26564,14670
tt0090856,26567,26555
tt0091670,26578,24657
tt0092263,26585,11471
tt0092337,26587,
tt0093066,26590,17421
tt0093171,26593,22572
tt0093412,26599,4043
tt0093777,26603,8852
tt0093978,26606,30421
tt0094357,26612,18305
tt0094791,26614,8677
tt0095050,26622,49314
tt0095444,26629,16296
tt0095655,26630,13192
tt0095715,26631,18917
tt0096386,26645,4271
tt0096639,26649,13057
tt0097814,26662,16859
tt0099018,26676,25943
tt0099329,26680,9768
tt0099426,26681,11909
tt0099654,26686,10485
tt0099864,26693,2670
tt0099902,26694,41821
tt0099951,26695,21344
tt0100029,26696,9399
tt0100280,26700,11131
tt0100339,26701,14571
tt0100685,26704,1662
tt0101254,26712,20562
tt0101258,26713,18311
tt0101420,26717,1483
tt0101786,26726,25330
tt0102015,26729,4539
tt0102164,26732,12776
tt0102293,26736,17467
tt0102395,26741,34376
tt0102587,26743,15080
tt0102609,26745,6463
tt0102744,26750,9588
tt0103516,26761,215993
tt0103923,26764,13995
tt0103950,26765,11198
tt0104652,26776,11621
tt0104663,26777,47714
tt0104670,26778,19087
tt0104802,26782,40082
tt0105391,26791,31962
tt0105402,26792,22590
tt0105682,26796,48150
tt0105764,26797,41778
tt0106341,26810,14135
tt0106356,26812,27678
tt0106950,26819,12088
tt0107612,26828,19371
tt0108170,26838,12664
tt0108188,26840,7500
tt0108941,26849,13519
tt0109552,26854,18998
tt0109838,26861,17796
tt0110200,26865,17809
tt0110442,26870,11067
tt0110612,26871,10486
tt0110917,26875,19223
tt0112040,26887,152426
tt0113556,26900,51038
tt0113617,26901,30718
tt0113824,26903,37797
tt0114563,26913,12613
tt0115940,26928,37563
tt0116835,26940,30330
tt0117407,26947,2061
tt0118308,26958,12254
tt0118760,26965,16992
tt0119237,26974,18415
tt0119794,26985,8765
tt0120131,26999,9732
tt0120570,27002,30983
tt0120604,27003,5470
tt0120801,27006,50008
tt0120860,27008,12095
tt0123865,27020,14533
tt0124901,27022,9812
tt0127357,27032,8697
tt0130414,27036,7096
tt0145600,27074,27260
tt0146402,27075,11508
tt0158131,27105,23356
tt0161292,27124,17985
tt0164961,27134,9597
tt0165662,27140,12485
tt0169590,27155,17074
tt0169858,27156,18491
tt0177262,27176,29587
tt0177858,27178,3716
tt0181627,27186,21348
tt0183869,27193,2332
tt0206036,27246,28031
tt0207275,27251,110147
tt0209463,27255,43423
tt0212712,27266,844
tt0230025,27306,53048
tt0233298,27311,16234
tt0235198,27317,11075
tt0235618,27320,16171
tt0239655,27328,36246
tt0239894,27329,17208
tt0250223,27368,2899
tt0250440,27369,44756
tt0250491,27370,18088
tt0250934,27373,20536
tt0260991,27397,2440
tt0265651,27408,10955
tt0269389,27416,10978
tt0270688,27420,81540
tt0271946,27426,11847
tt0273517,27434,11056
tt0275230,27441,919
tt0276830,27450,10046
tt0283877,27473,10726
tt0284837,27478,9298
tt0285005,27480,13899
tt0285492,27482,437
tt0286751,27491,27324
tt0290661,27513,9025
tt0293715,27523,11178
tt0298482,27537,10981
tt0298504,27539,10918
tt0301167,27549,36222
tt0302585,27555,13984
tt0304262,27563,16184
tt0308152,27584,11427
tt0310775,27592,4689
tt0311361,27595,16209
tt0312843,27604,12720
tt0314979,27611,206216
tt0318081,27618,10077
tt0318403,27619,11430
tt0320193,27627,26955
tt0323807,27644,38970
tt0328832,27660,55931
tt0330099,27664,12703
tt0330500,27667,32250
tt0331811,27674,9282
tt0334541,27683,10891
tt0334965,27685,12540
tt0337103,27689,60672
tt0337824,27692,24241
tt0337930,27695,11556
tt0338763,27704,3177
tt0339135,27705,19277
tt0339291,27706,11774
tt0340477,27708,19341
tt0342492,27716,4972
tt0344510,27721,2841
tt0345549,27722,11606
tt0347246,27728,12140
tt0347618,27731,15370
tt0351817,27741,12496
tt0352343,27744,29987
tt0353489,27746,10361
tt0355987,27751,36763
tt0361462,27762,25757
tt0363532,27768,21200
tt0363579,27769,40876
tt0364385,27772,11838
tt0364569,27773,670
tt0365190,27776,25500
tt0365265,27778,12583
tt0366292,27784,9694
tt0366627,27788,9667
tt0366777,27790,13373
tt0367093,27793,10304
tt0368909,27801,9316
tt0369060,27802,11647
tt0369702,27803,1913
tt0371246,27808,2539
tt0372824,27815,5528
tt0373283,27816,10105
tt0373861,27820,1114
tt0373926,27821,179
tt0374102,27822,83
tt0374277,27826,55177
tt0375073,27829,26766
tt0375104,27830,24747
tt0375912,27831,4836
tt0376968,27834,11190
tt0377062,27837,11866
tt0377091,27838,12281
tt0377109,27839,10320
tt0379225,27846,11420
tt0379593,27850,3396
tt0384819,27865,5889
tt0385017,27866,1126
tt0386064,27869,11658
tt0387412,27873,11401
tt0388789,27878,1392
tt0388888,27879,1843
tt0389326,27882,291
tt0399877,27899,8357
tt0405296,27904,3509
tt0405821,27905,11662
tt0418038,27912,13372
tt0405159,30707,70
tt0361668,30745,12487
tt0395169,30749,205
tt0367594,30793,118
tt0423866,30803,1280
tt0362270,30810,421
tt0338751,30812,2567
tt0293508,30816,9833
tt0363473,30818,6478
tt0361127,30820,9692
tt0385267,30822,1901
tt0290002,30825,693
tt0364961,30846,842
tt0369672,30848,9953
tt0379889,30850,11162
tt0396592,30883,15045
tt0345032,30890,42420
tt0390123,30892,1853
tt0375210,30894,11804
tt0365885,30898,11354
tt0081063,30994,47876
tt0092035,31000,66600
tt0040458,31030,43442
tt0090037,31038,33766
tt0098042,31049,120328
tt0104804,31083,39472
tt0070246,31086,34326
tt0326208,31101,18927
tt0373024,31114,25350
tt0034167,31116,16442
tt0310203,31123,7229
tt0076929,31150,16220
tt0352520,31162,10609
tt0401233,31184,11633
tt0076363,31193,13716
tt0357277,31221,9947
tt0376105,31223,6439
tt0393162,31225,7214
tt0029942,31260,42390
tt0026421,31297,43892
tt0054248,31309,8422
tt0353969,31364,11423
tt0109402,31367,10694
tt0363163,31410,613
tt0398712,31420,8978
tt0368578,31422,11637
tt0369226,31424,12142
tt0382077,31427,11096
tt0357507,31431,8968
tt0372532,31433,6961
tt0417791,31435,31165
tt0408664,31437,2517
tt0362590,31445,11413
tt0079095,31522,661
tt0054407,31545,29259
tt0106761,31553,2436
tt0046451,31590,27430
tt0363290,31610,34561
tt0054847,31617,16638
tt0347149,31658,4935
tt0348121,31660,8953
tt0184526,31664,10951
tt0386588,31685,8488
tt0327210,31692,32588
tt0361411,31694,57825
tt0360486,31696,561
tt0362165,31698,10214
tt0317132,31700,17880
tt0424227,31702,8340
tt0058997,31737,1942
tt0403358,31804,3040
tt0024601,31851,43128
tt0331933,31867,13498
tt0373074,31878,9470
tt0288330,31903,19765
tt0104139,31909,37527
tt0075194,31921,29578
tt0072281,31923,2926
tt0073639,31925,54302
tt0373981,31952,5204
tt0039417,31973,8016
tt0422093,32009,16186
tt0257516,32011,10012
tt0395699,32017,10022
tt0377471,32019,4551
tt0424129,32022,30856
tt0340163,32029,2026
tt0358082,32031,9928
tt0101590,32058,15771
tt0017739,32060,76804
tt0087835,32116,38148
tt0058886,32139,36815
tt0025919,32160,31835
tt0051378,32179,1093
tt0377713,32213,438
tt0076245,32234,42222
tt0345853,32243,11196
tt0396652,32289,13374
tt0378947,32291,9688
tt0347540,32294,228890
tt0385307,32296,10040
tt0372237,32298,11638
tt0367631,32300,540
tt0430289,32302,77120
tt0374639,32314,48463
tt0040202,32371,26038
tt0060277,32387,19884
tt0292886,32392,37748
tt0102095,32440,22434
tt0109936,32442,12778
tt0110008,32456,15283
tt0119472,32460,158
tt0048801,32469,5996
tt0064451,32511,44154
tt0096409,32515,28448
tt0113799,32554,42994
tt0424565,32582,17592
tt0357110,32584,17113
tt0401792,32587,187
tt0388500,32589,14177
tt0318649,32596,7364
tt0332047,32598,11431
tt0377059,32600,
tt0356999,32620,51945
tt0070022,32632,26332
tt0076085,32649,42229
tt0093488,32657,49565
tt0274155,32659,2029
tt0376717,32666,44181
tt0074806,32728,19971
tt0235712,32743,9674
tt0386342,32770,3875
tt0022183,32799,9653
tt0063821,32862,39225
tt0040497,32875,4595
tt0056111,32892,31442
tt0000417,32898,775
tt0075404,32906,50183
tt0319970,32914,7342
tt0055805,32917,45267
tt0371724,33004,7453
tt0384806,33085,10065
tt0277909,33090,30863
tt0384369,33124,9393
tt0079180,33126,16972
tt0403537,33132,13409
tt0362004,33138,13073
tt0391304,33145,8976
tt0388183,33148,27360
tt0413845,33154,13020
tt0329774,33158,11679
tt0320661,33162,1495
tt0397065,33164,10066
tt0375679,33166,1640
tt0370986,33171,11171
tt0089601,33188,14750
tt0177747,33201,53116
tt0028216,33237,43881
tt0090248,33294,9463
tt0387892,33310,26810
tt0019777,33312,20625
tt0342272,33421,10913
tt0379357,33435,38643
tt0342258,33437,10027
tt0121766,33493,1895
tt0384642,33495,9981
tt0369735,33499,4379
tt0337721,33558,14694
tt0055913,33564,20271
tt0351283,33615,953
tt0106233,33629,13064
tt0438205,33639,14358
tt0449086,33644,12700
tt0398165,33646,9291
tt0384504,33649,19316
tt0352248,33660,921
tt0403508,33669,9779
tt0355702,33672,9787
tt0436727,33677,23825
tt0356910,33679,787
tt0424774,33681,14199
tt0338095,33683,10226
tt0388139,33725,12109
tt0184424,33779,13589
tt0043949,33781,11620
tt0372784,33794,272
tt0399102,33801,15767
tt0380623,33815,15648
tt0384488,33826,25248
tt0400497,33830,11451
tt0418819,33834,11683
tt0374536,33836,9722
tt0436724,33838,2287
tt0415978,33880,1382
tt0395125,33893,9534
tt0420251,33896,33908
tt0408777,33903,276
tt0106613,33966,12574
tt0031060,34018,22553
tt0407304,34048,74
tt0428803,34072,1667
tt0376108,34129,7233
tt0382628,34143,9009
tt0411270,34148,1553
tt0120667,34150,9738
tt0436613,34153,14278
tt0396269,34162,9522
tt0361693,34164,14922
tt0410097,34271,10476
tt0099740,34292,11309
tt0330111,34312,31063
tt0399201,34319,1635
tt0408524,34321,13341
tt0395584,34323,1696
tt0403217,34326,1665
tt0368089,34330,9775
tt0405325,34332,11459
tt0382992,34334,10048
tt0417001,34336,11648
tt0436078,34338,15258
tt0060453,34359,42719
tt0193364,34397,37632
tt0379786,34405,16320
tt0412019,34437,308
tt0098019,34450,25074
tt0043362,34482,39946
tt0377818,34520,6519
tt0406650,34523,13919
tt0418773,34528,1444
tt0367652,34530,11453
tt0397101,34532,9913
tt0430105,34534,8292
tt0326905,34536,13922
tt0381505,34540,14166
tt0427312,34542,501
tt0089839,34800,17824
tt0396184,34811,11328
tt0361715,35015,15907
tt0047834,35347,11848
tt0049830,35807,43313
tt0405422,35836,6957
tt0421239,35957,11460
tt0387898,36276,445
tt0133385,36289,9564
tt0091341,36363,20874
tt0361089,36397,14175
tt0355295,36401,4442
tt0401244,36477,13169
tt0402901,36509,9042
tt0387131,36517,1985
tt0388482,36519,9335
tt0425123,36525,9007
tt0377107,36527,9777
tt0399295,36529,1830
tt0384286,36533,10092
tt0404030,36535,340
tt0318761,36537,1546
tt0385690,36708,65215
tt0095403,36850,10753
tt0386005,36931,11636
tt0032536,37211,22575
tt0436971,37240,14286
tt0419706,37380,8814
tt0421054,37382,9923
tt0348333,37384,7553
tt0402022,37386,8202
tt0087289,37444,3118
tt0350261,37475,1947
tt0399327,37477,9074
tt0430651,37495,16133
tt0080149,37545,10319
tt0404032,37720,8643
tt0408790,37727,9315
tt0121164,37729,3933
tt0385002,37731,8923
tt0399146,37733,59
tt0380599,37736,257
tt0388980,37739,15487
tt0379725,37741,398
tt0385700,37830,647
tt0403455,37844,14544
tt0378109,37853,11968
tt0366780,37857,14517
tt0312004,38038,533
tt0373469,38061,5236
tt0456912,38095,11344
tt0095467,38159,31056
tt0032194,38164,43807
tt0424024,38198,10700
tt0402057,38294,5471
tt0367555,38304,19082
tt0380389,38388,9763
tt0092240,38583,10017
tt0388125,38798,11931
tt0367089,38886,10707
tt0417217,38992,9910
tt0388795,39183,142
tt0368709,39231,9621
tt0395972,39234,9701
tt0433383,39292,3291
tt0418647,39307,12920
tt0421238,39381,16608
tt0432291,39400,791
tt0338427,39414,2610
tt0371257,39427,8066
tt0386140,39435,1656
tt0384680,39444,6963
tt0432348,39446,215
tt0387514,39449,2313
tt0330702,39516,16729
tt0436058,39715,8274
tt0425661,39801,42000
tt0342735,39869,1951
tt0365686,40148,10851
tt0418763,40278,25
tt0371606,40339,9982
tt0419677,40412,12877
tt0424205,40414,11661
tt0069005,40478,38761
tt0098532,40491,7974
tt0200768,40578,46917
tt0433400,40581,10033
tt0365737,40583,231
tt0328132,40597,68098
tt0398017,40614,8999
tt0381966,40617,8555
tt0414387,40629,4348
tt0105946,40697,
tt0416315,40723,9885
tt0435625,40732,9392
tt0330373,40815,674
tt0358273,40819,69
tt0294870,40826,1833
tt0406375,40851,6795
tt0401085,40870,11421
tt0422528,40946,16156
tt0411195,40955,1420
tt0400525,40959,9005
tt0443295,40962,13499
tt0375920,40966,7548
tt0065143,41014,20345
tt0416320,41285,116
tt0445620,41527,67
tt0363771,41566,411
tt0360717,41569,254
tt0397535,41571,1904
tt0356680,41573,9043
tt0285175,41617,14695
tt0061847,41627,27031
tt0202559,41712,22908
tt0365485,41716,9515
tt0473107,41724,29595
tt0392465,41769,23478
tt0060474,41828,8290
tt0419294,41863,8053
tt0408306,41997,612
tt0395251,42002,9899
tt0407265,42004,546
tt0398375,42007,2800
tt0452598,42009,9641
tt0369441,42011,7552
tt0267891,42013,9927
tt0402894,42015,9681
tt0413015,42018,10773
tt0066498,42176,88953
tt0091455,42191,13925
tt0116075,42285,9568
tt0402399,42418,11400
tt0370754,42422,37910
tt0057812,42556,14241
tt0059673,42559,79406
tt0444608,42602,38785
tt0451094,42632,4550
tt0338075,42638,16433
tt0414852,42718,10045
tt0450278,42723,1690
tt0456554,42725,9900
tt0375154,42728,9044
tt0385726,42730,9918
tt0408985,42732,17379
tt0443536,42734,10982
tt0401855,42738,834
tt0433116,42740,25890
tt0140883,42761,39345
tt0089913,42943,12701
tt0085127,42946,21519
tt0142181,43289,28638
tt0240200,43333,7509
tt0426578,43376,2117
tt0412080,43396,9912
tt0416496,43419,1969
tt0423409,43460,8435
tt0383393,43549,45759
tt0417433,43556,13275
tt0421729,43558,11565
tt0396752,43560,11283
tt0114745,43677,31894
tt0414982,43679,9286
tt0437777,43684,15363
tt0425598,43708,292
tt0421994,43744,1544
tt0383216,43836,12096
tt0381971,43869,9975
tt0408345,43871,9754
tt0455857,43904,10053
tt0449061,43908,7515
tt0349467,43912,9959
tt0380817,43914,14256
tt0397313,43917,9036
tt0466342,43919,10073
tt0404390,43921,7304
tt0370032,43928,9920
tt0397078,43930,10025
tt0454919,43932,9682
tt0450232,43936,2207
tt0427229,44004,6877
tt0491703,44020,14609
tt0438097,44022,950
tt0384814,44189,1967
tt0434409,44191,752
tt0454945,44193,9655
tt0427944,44195,9388
tt0419749,44197,9950
tt0454848,44199,388
tt0468565,44204,868
tt0429591,44225,14191
tt0110329,44238,18009
tt0113636,44241,19286
tt0116861,44243,19287
tt0458242,44301,1379
tt0454841,44397,9792
tt0393735,44399,10067
tt0436864,44511,35555
tt0405094,44555,582
tt0057697,44597,37939
tt0446046,44613,12763
tt0436231,44633,13222
tt0061996,44657,1561
tt0425210,44665,186
tt0441909,44694,219
tt0437800,44709,13751
tt0263124,44719,53961
tt0441796,44731,10069
tt0430912,44759,3093
tt0393109,44761,9270
tt0225481,44773,28349
tt0383353,44777,10177
tt0493459,44788,16070
tt0439815,44828,9035
tt0437863,44840,9957
tt0386741,44849,9389
tt0416331,44851,460
tt0436331,44864,8998
tt0404364,44889,20521
tt0424880,44929,4441
tt0016914,44931,84954
tt0456396,44937,11490
tt0312318,44943,11304
tt0362120,44972,4257
tt0424136,44974,2652
tt0420087,45028,9526
tt0443632,45062,5820
tt0405469,45074,9904
tt0384537,45081,588
tt0465142,45106,9310
tt0434124,45175,16367
tt0427954,45183,8982
tt0317919,45186,956
tt0449089,45208,9530
tt0475276,45210,9829
tt0430634,45221,10115
tt0429573,45361,10008
tt0398027,45382,7870
tt0327084,45431,7518
tt0364955,45440,9786
tt0409182,45442,503
tt0382625,45447,591
tt0376994,45499,36668
tt0452594,45501,9767
tt0438315,45503,13689
tt0317219,45517,920
tt0404802,45635,15402
tt0425055,45648,80919
tt0410400,45658,38344
tt0466909,45662,806
tt0457510,45666,9353
tt0410297,45668,2044
tt0389860,45672,9339
tt0458352,45720,350
tt0383574,45722,58
tt0463034,45726,1819
tt0424345,45728,2295
tt0452637,45730,9697
tt0465624,45732,4474
tt0422720,45880,1887
tt0489037,45928,13508
tt0497116,45950,1781
tt0101545,45969,16270
tt0475293,46062,10947
tt0428649,46105,17628
tt0426627,46231,17741
tt0446059,46322,7549
tt0463985,46335,9615
tt0455499,46337,9513
tt0478209,46347,20604
tt0105187,46367,31692
tt0348150,46530,1452
tt0468094,46559,7872
tt0443496,46572,18191
tt0422861,46574,14474
tt0449059,46578,773
tt0040338,46664,21631
tt0449467,46723,1164
tt0369994,46772,13141
tt0492506,46850,35199
tt0064040,46855,15383
tt0079759,46862,47850
tt0430304,46865,9072
tt0385880,46948,9297
tt0417148,46965,326
tt0457513,46967,512
tt0415306,46970,9718
tt0477347,46972,1593
tt0469641,46974,1852
tt0420223,46976,1262
tt0430357,47044,82
tt0454921,47099,1402
tt0455967,47122,9293
tt0429589,47124,9906
tt0479884,47200,1948
tt0430576,47202,148
tt0402910,47254,5289
tt0448075,47261,9782
tt0462590,47382,9762
tt0383060,47384,14113
tt0452039,47404,21712
tt0468489,47423,7859
tt0428856,47446,16998
tt0410764,47465,11559
tt0418455,47491,1023
tt0433412,47516,10118
tt0384793,47518,9788
tt0074442,47538,11689
tt0039211,47566,33813
tt0443543,47610,1491
tt0436697,47629,1165
tt0486551,47640,9988
tt0445990,47644,11652
tt0417225,47646,13816
tt0048980,47721,15265
tt0473753,47725,11227
tt0032339,47736,33810
tt0097702,47774,41937
tt0436689,47793,24055
tt0450345,47810,9708
tt0460989,47894,1116
tt0464196,47937,5072
tt0427969,47950,1249
tt0475944,47952,9954
tt0434139,47970,7511
tt0423169,47978,13075
tt0387808,47997,7512
tt0486358,47999,1776
tt0456470,48001,1963
tt0419198,48032,10846
tt0414993,48043,1381
tt0109440,48045,15097
tt0354899,48082,300
tt0387877,48142,9676
tt0380066,48150,6948
tt0421206,48161,9766
tt0382357,48214,1595
tt0799954,48262,1666
tt0472043,48304,1579
tt0454824,48319,9664
tt0493430,48322,12094
tt0405676,48326,1717
tt0435623,48342,15624
tt0443453,48385,496
tt0457430,48394,1417
tt0406816,48412,4643
tt0400717,48414,7484
tt0462519,48416,9842
tt0407887,48516,1422
tt0420294,48518,10781
tt0424993,48520,9794
tt0439289,48560,7510
tt0483726,48593,9895
tt0419946,48596,8975
tt0420609,48598,9672
tt0074291,48638,42236
tt0024966,48649,46774
tt0426459,48678,10070
tt0404203,48696,1440
tt0814075,48698,13364
tt0455590,48738,1523
tt0478049,48741,14201
tt0367027,48744,1378
tt0206634,48774,9693
tt0482571,48780,1124
tt0418689,48783,3683
tt0475169,48872,6077
tt0489270,48877,214
tt0437232,48879,1123
tt0853096,48883,21173
tt0424095,48982,11619
tt0396171,48997,1427
tt0452681,49013,13767
tt0104905,49110,27295
tt0401445,49130,9726
tt0811136,49132,2152
tt0470765,49220,14799
tt0486585,49263,21710
tt0420901,49265,8588
tt0381061,49272,36557
tt0366548,49274,9836
tt0454987,49276,9809
tt0453467,49278,7551
tt0308055,49280,10741
tt0499603,49284,2357
tt0457939,49286,1581
tt0433387,49314,7873
tt0460792,49347,8324
tt0000439,49389,5698
tt0365830,49396,2179
tt0762121,49524,2447
tt0450259,49530,1372
tt0413895,49647,9986
tt0449010,49649,2486
tt0479143,49651,1246
tt0422295,49666,18615
tt0046889,49688,13210
tt0443431,49735,12795
tt0446755,49772,14202
tt0758794,49793,11170
tt0343737,49822,1247
tt0443489,49824,1125
tt0463998,49910,1646
tt0783612,49917,58923
tt0460829,49932,1730
tt0464049,49957,8618
tt0465551,49961,1259
tt0398913,50003,9053
tt0473444,50005,1494
tt0452624,50064,182
tt0498380,50068,1251
tt0454082,50147,9656
tt0775539,50158,1931
tt0482546,50160,13967
tt0808146,50189,8275
tt0489327,50274,13771
tt0045081,50354,11578
tt0043918,50356,11972
tt0772193,50440,4283
tt0426883,50442,7457
tt0455960,50445,8398
tt0457655,50514,3549
tt0398808,50601,1265
tt0453453,50610,14137
tt0369359,50613,15689
tt0473434,50658,13365
tt0473308,50685,10758
tt0058578,50740,51863
tt0395495,50792,13668
tt0475394,50794,7516
tt0397044,50796,10075
tt0799949,50798,9760
tt0425430,50800,9966
tt0490084,50802,1257
tt0367959,50804,1248
tt0477051,50806,9757
tt0469754,50842,5206
tt0380268,50851,14761
tt0382932,50872,2062
tt0401711,50912,2266
tt0469263,50923,5172
tt0423505,50942,9965
tt0482527,50954,37725
tt0396042,50999,13517
tt0118414,51024,17266
tt0450340,51037,9828
tt0259324,51077,1250
tt0401997,51080,4169
tt0778661,51082,16555
tt0758766,51084,11172
tt0481369,51086,3594
tt0499554,51088,10090
tt0462200,51091,7874
tt0476735,51167,13393
tt0432402,51174,12271
tt0425112,51255,4638
tt0465188,51314,1993
tt0112681,51357,12554
tt0435705,51412,1738
tt0454776,51471,15163
tt0264323,51498,10845
tt0443706,51540,1949
tt0425379,51545,11330
tt0106336,51562,10942
tt0036154,51573,27040
tt0486946,51575,11199
tt0416449,51662,1271
tt0475937,51666,10790
