,genre,movieID,title
7257,Drama,18276,Hoot
7258,Family,18276,Hoot
7259,Comedy,8321,In Bruges
7260,Drama,8321,In Bruges
7261,Crime,8321,In Bruges
7262,Comedy,72359,Peeples
7263,Comedy,10186,The Rocker
7264,Music,10186,The Rocker
7265,Comedy,25704,Post Grad
7266,Drama,133694,Promised Land
7267,Comedy,19265,Whatever Works
7268,Romance,19265,Whatever Works
7269,Thriller,36047,The In Crowd
7270,Adventure,8053,The Three Burials of Melquiades Estrada
7271,Crime,8053,The Three Burials of Melquiades Estrada
7272,Drama,8053,The Three Burials of Melquiades Estrada
7273,Mystery,8053,The Three Burials of Melquiades Estrada
7274,Western,8053,The Three Burials of Melquiades Estrada
7275,Comedy,2290,Jakob the Liar
7276,Drama,2290,Jakob the Liar
7277,History,2290,Jakob the Liar
7278,Action,5236,Kiss Kiss Bang Bang
7279,Comedy,5236,Kiss Kiss Bang Bang
7280,Crime,5236,Kiss Kiss Bang Bang
7281,Mystery,5236,Kiss Kiss Bang Bang
7282,Thriller,6552,Idle Hands
7283,Comedy,6552,Idle Hands
7284,Horror,6552,Idle Hands
7285,Thriller,1018,Mulholland Drive
7286,Drama,1018,Mulholland Drive
7287,Mystery,1018,Mulholland Drive
7288,Drama,10075,Blood and Chocolate
7289,Fantasy,10075,Blood and Chocolate
7290,Horror,10075,Blood and Chocolate
7291,Romance,10075,Blood and Chocolate
7292,Comedy,38031,You Will Meet a Tall Dark Stranger
7293,Drama,38031,You Will Meet a Tall Dark Stranger
7294,Romance,38031,You Will Meet a Tall Dark Stranger
7295,Drama,42188,Never Let Me Go
7296,Romance,42188,Never Let Me Go
7297,SciFi,42188,Never Let Me Go
7298,Drama,112430,The Company
7299,Thriller,6687,Transsiberian
7300,Crime,6687,Transsiberian
7301,Mystery,6687,Transsiberian
7302,Adventure,13853,The Clan of the Cave Bear
7303,Drama,13853,The Clan of the Cave Bear
7304,Comedy,31306,Crazy in Alabama
7305,Drama,31306,Crazy in Alabama
7306,Horror,8461,Funny Games
7307,Thriller,8461,Funny Games
7308,Crime,8461,Funny Games
7309,Drama,331592,Listening
7310,Thriller,331592,Listening
7311,SciFi,331592,Listening
7312,Drama,47692,Felicia's Journey
7313,Drama,19,Metropolis
7314,SciFi,19,Metropolis
7315,Action,10045,District B13
7316,Thriller,10045,District B13
7317,SciFi,10045,District B13
7318,Drama,400,Things to Do in Denver When You're Dead
7319,Crime,400,Things to Do in Denver When You're Dead
7320,Action,253450,The Assassin
7321,Drama,253450,The Assassin
7322,History,253450,The Assassin
7323,Drama,9104,Buffalo Soldiers
7324,Comedy,9104,Buffalo Soldiers
7325,War,9104,Buffalo Soldiers
7326,Crime,9104,Buffalo Soldiers
7327,Thriller,9104,Buffalo Soldiers
7328,Thriller,11190,The Return
7329,Drama,11190,The Return
7330,Mystery,11190,The Return
7331,Adventure,16353,Ong Bak 2
7332,Action,16353,Ong Bak 2
7333,Thriller,16353,Ong Bak 2
7334,Adventure,23759,Centurion
7335,Action,23759,Centurion
7336,Drama,23759,Centurion
7337,Drama,24206,Silent Trigger
7338,Action,24206,Silent Trigger
7339,Thriller,24206,Silent Trigger
7340,Mystery,10185,The Midnight Meat Train
7341,Drama,10185,The Midnight Meat Train
7342,Crime,10185,The Midnight Meat Train
7343,Thriller,10185,The Midnight Meat Train
7344,Horror,10185,The Midnight Meat Train
7345,Drama,75033,Winnie Mandela
7346,Drama,74536,The Son of No One
7347,Thriller,74536,The Son of No One
7348,Crime,74536,The Son of No One
7349,Action,31668,All The Queen's Men
7350,Comedy,31668,All The Queen's Men
7351,Drama,31668,All The Queen's Men
7352,History,31668,All The Queen's Men
7353,Comedy,13501,The Good Night
7354,Drama,13501,The Good Night
7355,Romance,13501,The Good Night
7356,Fantasy,13501,The Good Night
7357,Music,13501,The Good Night
7358,Drama,15208,Bathory: Countess of Blood
7359,Fantasy,15208,Bathory: Countess of Blood
7360,Animation,172391,Khumba
7361,Adventure,172391,Khumba
7362,Family,172391,Khumba
7363,Thriller,262543,Automata
7364,SciFi,262543,Automata
7365,Action,9288,Dungeons & Dragons: Wrath of the Dragon God
7366,Adventure,9288,Dungeons & Dragons: Wrath of the Dragon God
7367,Fantasy,9288,Dungeons & Dragons: Wrath of the Dragon God
7368,Drama,370980,Chiamatemi Francesco - Il Papa della gente
7369,Drama,20083,Shinjuku Incident
7370,Action,20083,Shinjuku Incident
7371,Thriller,20083,Shinjuku Incident
7372,Crime,20083,Shinjuku Incident
7373,Drama,40880,Pandaemonium
7374,Foreign,40880,Pandaemonium
7375,Romance,137,Groundhog Day
7376,Fantasy,137,Groundhog Day
7377,Drama,137,Groundhog Day
7378,Comedy,137,Groundhog Day
7379,Comedy,264999,Magic Mike XXL
7380,Drama,264999,Magic Mike XXL
7381,Music,264999,Magic Mike XXL
7382,Drama,454,Romeo + Juliet
7383,Romance,454,Romeo + Juliet
7384,Drama,53457,Sarah's Key
7385,War,53457,Sarah's Key
7386,Drama,288980,Freedom
7387,Western,33,Unforgiven
7388,Drama,1951,Manderlay
7389,Drama,12405,Slumdog Millionaire
7390,Romance,12405,Slumdog Millionaire
7391,Drama,10998,Fatal Attraction
7392,Romance,10998,Fatal Attraction
7393,Thriller,10998,Fatal Attraction
7394,Romance,114,Pretty Woman
7395,Comedy,114,Pretty Woman
7396,Adventure,9396,Crocodile Dundee II
7397,Comedy,9396,Crocodile Dundee II
7398,Thriller,319910,Broken Horses
7399,Mystery,319910,Broken Horses
7400,Drama,319910,Broken Horses
7401,Crime,319910,Broken Horses
7402,Drama,2604,Born on the Fourth of July
7403,War,2604,Born on the Fourth of July
7404,Comedy,864,Cool Runnings
7405,Mystery,14435,My Bloody Valentine
7406,Horror,14435,My Bloody Valentine
7407,Drama,1931,Stomp the Yard
7408,Music,1931,Stomp the Yard
7409,Adventure,691,The Spy Who Loved Me
7410,Action,691,The Spy Who Loved Me
7411,Thriller,691,The Spy Who Loved Me
7412,Horror,9877,Urban Legend
7413,Thriller,9877,Urban Legend
7414,Comedy,62008,Good Deeds
7415,Drama,62008,Good Deeds
7416,Romance,62008,Good Deeds
7417,Action,12227,White Fang
7418,Adventure,12227,White Fang
7419,Drama,12227,White Fang
7420,Family,12227,White Fang
7421,Comedy,13824,Superstar
7422,Family,13824,Superstar
7423,History,71688,The Iron Lady
7424,Drama,71688,The Iron Lady
7425,Action,15173,Jonah: A VeggieTales Movie
7426,Adventure,15173,Jonah: A VeggieTales Movie
7427,Animation,15173,Jonah: A VeggieTales Movie
7428,Comedy,15173,Jonah: A VeggieTales Movie
7429,Family,15173,Jonah: A VeggieTales Movie
7430,Fantasy,15173,Jonah: A VeggieTales Movie
7431,Romance,15173,Jonah: A VeggieTales Movie
7432,Drama,8291,Poetic Justice
7433,Romance,8291,Poetic Justice
7434,Action,13950,All About the Benjamins
7435,Adventure,13950,All About the Benjamins
7436,Comedy,13950,All About the Benjamins
7437,Comedy,12158,Vampire in Brooklyn
7438,Horror,12158,Vampire in Brooklyn
7439,Romance,12158,Vampire in Brooklyn
7440,Horror,11586,Exorcist II: The Heretic
7441,Thriller,11586,Exorcist II: The Heretic
7442,Fantasy,11586,Exorcist II: The Heretic
7443,Horror,10008,An American Haunting
7444,Thriller,10008,An American Haunting
7445,Comedy,2830,My Boss's Daughter
7446,Romance,2830,My Boss's Daughter
7447,Thriller,12403,A Perfect Getaway
7448,Mystery,12403,A Perfect Getaway
7449,Adventure,12403,A Perfect Getaway
7450,Comedy,34563,Our Family Wedding
7451,Comedy,14557,Dead Man on Campus
7452,Comedy,10368,Tea with Mussolini
7453,Drama,10368,Tea with Mussolini
7454,War,10368,Tea with Mussolini
7455,Horror,10280,Thinner
7456,Thriller,10280,Thinner
7457,Drama,12637,"New York, New York"
7458,Music,12637,"New York, New York"
7459,Romance,12637,"New York, New York"
7460,Comedy,34152,Crooklyn
7461,Drama,34152,Crooklyn
7462,Comedy,14434,I Think I Love My Wife
7463,Romance,14434,I Think I Love My Wife
7464,Horror,11470,Jason X
7465,SciFi,11470,Jason X
7466,History,10741,Bobby
7467,Drama,10741,Bobby
7468,Comedy,24940,Head Over Heels
7469,Romance,24940,Head Over Heels
7470,Comedy,82679,Fun Size
7471,Drama,2013,The Diving Bell and the Butterfly
7472,Romance,1440,Little Children
7473,Drama,1440,Little Children
7474,Drama,18041,Gossip
7475,Mystery,18041,Gossip
7476,Thriller,18041,Gossip
7477,Drama,28029,A Walk on the Moon
7478,Romance,28029,A Walk on the Moon
7479,Action,1123,Catch a Fire
7480,Drama,1123,Catch a Fire
7481,Thriller,1123,Catch a Fire
7482,Horror,14033,Soul Survivors
7483,Mystery,14033,Soul Survivors
7484,Thriller,14033,Soul Survivors
7485,Drama,87729,Jefferson in Paris
7486,Romance,87729,Jefferson in Paris
7487,Comedy,16899,Easy Virtue
7488,Romance,16899,Easy Virtue
7489,Action,41317,Caravans
7490,Adventure,41317,Caravans
7491,Drama,41317,Caravans
7492,Romance,41317,Caravans
7493,History,245700,Mr. Turner
7494,Drama,245700,Mr. Turner
7495,Drama,37842,Wild Grass
7496,Romance,37842,Wild Grass
7497,Drama,9045,Amen.
7498,History,9045,Amen.
7499,History,44092,Reign of Assassins
7500,Action,44092,Reign of Assassins
7501,Comedy,16005,The Lucky Ones
7502,Drama,16005,The Lucky Ones
7503,History,16005,The Lucky Ones
7504,Drama,44754,Margaret
7505,Comedy,23988,Stan Helsing
7506,Horror,23988,Stan Helsing
7507,Romance,43949,Flipped
7508,Drama,43949,Flipped
7509,Drama,142,Brokeback Mountain
7510,Romance,142,Brokeback Mountain
7511,Comedy,9603,Clueless
7512,Drama,9603,Clueless
7513,Romance,9603,Clueless
7514,Drama,10712,Far from Heaven
7515,Romance,10712,Far from Heaven
7516,Comedy,243938,Hot Tub Time Machine 2
7517,Drama,10876,Quills
7518,Comedy,86838,Seven Psychopaths
7519,Crime,86838,Seven Psychopaths
7520,Drama,25208,The Caveman's Valentine
7521,Mystery,25208,The Caveman's Valentine
7522,Thriller,25208,The Caveman's Valentine
7523,Drama,613,Downfall
7524,History,613,Downfall
7525,War,613,Downfall
7526,Drama,1913,The Sea Inside
7527,Thriller,97370,Under the Skin
7528,SciFi,97370,Under the Skin
7529,Drama,97370,Under the Skin
7530,Comedy,801,"Good Morning, Vietnam"
7531,Drama,801,"Good Morning, Vietnam"
7532,War,801,"Good Morning, Vietnam"
7533,Action,70829,The Last Godfather
7534,Comedy,70829,The Last Godfather
7535,Thriller,70829,The Last Godfather
7536,Documentary,54518,Justin Bieber: Never Say Never
7537,Music,54518,Justin Bieber: Never Say Never
7538,Family,54518,Justin Bieber: Never Say Never
7539,Drama,44214,Black Swan
7540,Thriller,44214,Black Swan
7541,Drama,240,The Godfather: Part II
7542,Crime,240,The Godfather: Part II
7543,Drama,9816,Save the Last Dance
7544,Family,9816,Save the Last Dance
7545,Romance,9816,Save the Last Dance
7546,Music,9816,Save the Last Dance
7547,Horror,10131,A Nightmare on Elm Street 4: The Dream Master
7548,Thriller,10131,A Nightmare on Elm Street 4: The Dream Master
7549,Drama,339984,Miracles from Heaven
7550,Comedy,8859,"Dude, Where’s My Car?"
7551,Crime,11967,Young Guns
7552,Action,11967,Young Guns
7553,Adventure,11967,Young Guns
7554,Drama,11967,Young Guns
7555,Western,11967,Young Guns
7556,Comedy,239563,St. Vincent
7557,Comedy,222899,About Last Night
7558,Romance,222899,About Last Night
7559,Comedy,4951,10 Things I Hate About You
7560,Romance,4951,10 Things I Hate About You
7561,Drama,4951,10 Things I Hate About You
7562,Comedy,10985,The New Guy
7563,Family,10985,The New Guy
7564,Comedy,9644,National Lampoon's Loaded Weapon 1
7565,Horror,332567,The Shallows
7566,Drama,332567,The Shallows
7567,Thriller,332567,The Shallows
7568,SciFi,1954,The Butterfly Effect
7569,Thriller,1954,The Butterfly Effect
7570,Comedy,15489,Snow Day
7571,Family,15489,Snow Day
7572,Comedy,15250,This Christmas
7573,Drama,15250,This Christmas
7574,SciFi,22345,Baby Geniuses
7575,Comedy,22345,Baby Geniuses
7576,Family,22345,Baby Geniuses
7577,Action,9448,The Big Hit
7578,Adventure,9448,The Big Hit
7579,Comedy,9448,The Big Hit
7580,Thriller,9448,The Big Hit
7581,Comedy,38223,Harriet the Spy
7582,Drama,38223,Harriet the Spy
7583,Family,38223,Harriet the Spy
7584,Drama,11186,Child's Play 2
7585,Horror,11186,Child's Play 2
7586,Crime,136835,No Good Deed
7587,Thriller,136835,No Good Deed
7588,SciFi,5876,The Mist
7589,Horror,5876,The Mist
7590,Thriller,5876,The Mist
7591,Drama,264660,Ex Machina
7592,SciFi,264660,Ex Machina
7593,Fantasy,492,Being John Malkovich
7594,Drama,492,Being John Malkovich
7595,Comedy,492,Being John Malkovich
7596,Comedy,25462,Two Can Play That Game
7597,Romance,25462,Two Can Play That Game
7598,Family,238603,Earth to Echo
7599,Adventure,238603,Earth to Echo
7600,SciFi,238603,Earth to Echo
7601,Drama,10691,Crazy/Beautiful
7602,Romance,10691,Crazy/Beautiful
7603,Action,1251,Letters from Iwo Jima
7604,Adventure,1251,Letters from Iwo Jima
7605,Drama,1251,Letters from Iwo Jima
7606,War,1251,Letters from Iwo Jima
7607,Adventure,5172,The Astronaut Farmer
7608,Comedy,5172,The Astronaut Farmer
7609,Drama,5172,The Astronaut Farmer
7610,SciFi,5172,The Astronaut Farmer
7611,Comedy,58680,Woo
7612,Romance,58680,Woo
7613,Drama,264644,Room
7614,Thriller,264644,Room
7615,Comedy,14577,Dirty Work
7616,Comedy,11592,Serial Mom
7617,Crime,11592,Serial Mom
7618,Horror,11592,Serial Mom
7619,Thriller,11592,Serial Mom
7620,Comedy,16406,Dick
7621,Drama,19052,Light It Up
7622,Thriller,19052,Light It Up
7623,Music,3682,54
7624,Drama,3682,54
7625,Adventure,9683,Bubble Boy
7626,Comedy,9683,Bubble Boy
7627,Drama,9683,Bubble Boy
7628,Romance,9683,Bubble Boy
7629,Comedy,2084,Birthday Girl
7630,Crime,2084,Birthday Girl
7631,Thriller,2084,Birthday Girl
7632,Comedy,107811,21 & Over
7633,Drama,2266,"Paris, je t'aime"
7634,Romance,2266,"Paris, je t'aime"
7635,Drama,13074,Resurrecting the Champ
7636,Comedy,144340,Admission
7637,Drama,144340,Admission
7638,Romance,144340,Admission
7639,Romance,48217,The Widow of Saint-Pierre
7640,Drama,48217,The Widow of Saint-Pierre
7641,Drama,28211,Chloe
7642,Thriller,28211,Chloe
7643,Mystery,28211,Chloe
7644,Comedy,47502,Faithful
7645,Crime,47502,Faithful
7646,Drama,47502,Faithful
7647,Drama,9950,Find Me Guilty
7648,Action,9950,Find Me Guilty
7649,Comedy,9950,Find Me Guilty
7650,Crime,9950,Find Me Guilty
7651,Drama,84892,The Perks of Being a Wallflower
7652,Romance,84892,The Perks of Being a Wallflower
7653,Action,24227,Excessive Force
7654,Drama,9672,Infamous
7655,Drama,44853,The Claim
7656,Romance,44853,The Claim
7657,Western,44853,The Claim
7658,Thriller,157544,The Vatican Tapes
7659,Horror,157544,The Vatican Tapes
7660,Action,59678,Attack the Block
7661,Comedy,59678,Attack the Block
7662,SciFi,59678,Attack the Block
7663,Drama,79777,In the Land of Blood and Honey
7664,Romance,79777,In the Land of Blood and Honey
7665,War,79777,In the Land of Blood and Honey
7666,Crime,158011,The Call
7667,Thriller,158011,The Call
7668,History,407887,Operation Chromite
7669,Drama,407887,Operation Chromite
7670,War,407887,Operation Chromite
7671,Action,407887,Operation Chromite
7672,Family,17043,The Crocodile Hunter: Collision Course
7673,Action,17043,The Crocodile Hunter: Collision Course
7674,Adventure,17043,The Crocodile Hunter: Collision Course
7675,Comedy,8952,I Love You Phillip Morris
7676,Drama,8952,I Love You Phillip Morris
7677,Romance,8952,I Love You Phillip Morris
7678,Adventure,62204,Quest for Fire
7679,Drama,62204,Quest for Fire
7680,Drama,13435,Antwone Fisher
7681,Romance,13435,Antwone Fisher
7682,Drama,17187,The Emperor's Club
7683,Romance,17187,The Emperor's Club
7684,Action,319,True Romance
7685,Thriller,319,True Romance
7686,Crime,319,True Romance
7687,Romance,319,True Romance
7688,Romance,59457,Womb
7689,SciFi,59457,Womb
7690,Crime,9504,Glengarry Glen Ross
7691,Drama,9504,Glengarry Glen Ross
7692,Mystery,9504,Glengarry Glen Ross
7693,Crime,37414,The Killer Inside Me
7694,Drama,37414,The Killer Inside Me
7695,Thriller,37414,The Killer Inside Me
7696,Drama,6217,Cat People
7697,Fantasy,6217,Cat People
7698,Horror,6217,Cat People
7699,Thriller,6217,Cat People
7700,Horror,26688,Sorority Row
7701,Mystery,26688,Sorority Row
7702,Thriller,26688,Sorority Row
7703,Adventure,43867,The Prisoner of Zenda
7704,Drama,43867,The Prisoner of Zenda
7705,Romance,43867,The Prisoner of Zenda
7706,Comedy,6615,Lars and the Real Girl
7707,Romance,6615,Lars and the Real Girl
7708,Drama,6615,Lars and the Real Girl
7709,War,14574,The Boy in the Striped Pyjamas
7710,Drama,14574,The Boy in the Striped Pyjamas
7711,Drama,16,Dancer in the Dark
7712,Crime,16,Dancer in the Dark
7713,Music,16,Dancer in the Dark
7714,Drama,39780,Oscar and Lucinda
7715,Romance,39780,Oscar and Lucinda
7716,Crime,21612,The Funeral
7717,Drama,21612,The Funeral
7718,Comedy,36691,Solitary Man
7719,Drama,36691,Solitary Man
7720,Romance,36691,Solitary Man
7721,Action,23631,Machete
7722,Comedy,23631,Machete
7723,Thriller,23631,Machete
7724,Crime,45324,Casino Jack
7725,Comedy,45324,Casino Jack
7726,Drama,45324,Casino Jack
7727,Animation,12144,The Land Before Time
7728,Adventure,12144,The Land Before Time
7729,Family,12144,The Land Before Time
7730,Action,11658,Tae Guk Gi: The Brotherhood of War
7731,Adventure,11658,Tae Guk Gi: The Brotherhood of War
7732,Drama,11658,Tae Guk Gi: The Brotherhood of War
7733,History,11658,Tae Guk Gi: The Brotherhood of War
7734,War,11658,Tae Guk Gi: The Brotherhood of War
7735,Drama,56601,The Perfect Game
7736,Family,56601,The Perfect Game
7737,Drama,9552,The Exorcist
7738,Horror,9552,The Exorcist
7739,Thriller,9552,The Exorcist
7740,Horror,578,Jaws
7741,Thriller,578,Jaws
7742,Adventure,578,Jaws
7743,Comedy,2105,American Pie
7744,Romance,2105,American Pie
7745,Animation,126319,Ernest & Celestine
7746,Comedy,126319,Ernest & Celestine
7747,Drama,126319,Ernest & Celestine
7748,Family,126319,Ernest & Celestine
7749,Action,10136,The Golden Child
7750,Adventure,10136,The Golden Child
7751,Comedy,10136,The Golden Child
7752,Comedy,67660,Think Like a Man
7753,Romance,67660,Think Like a Man
7754,Comedy,10611,Barbershop
7755,Drama,10611,Barbershop
7756,Action,154,Star Trek II: The Wrath of Khan
7757,Adventure,154,Star Trek II: The Wrath of Khan
7758,SciFi,154,Star Trek II: The Wrath of Khan
7759,Thriller,154,Star Trek II: The Wrath of Khan
7760,Comedy,3049,Ace Ventura: Pet Detective
7761,Mystery,3049,Ace Ventura: Pet Detective
7762,Thriller,860,WarGames
7763,SciFi,860,WarGames
7764,Crime,9281,Witness
7765,Drama,9281,Witness
7766,Romance,9281,Witness
7767,Thriller,9281,Witness
7768,Action,75674,Act of Valor
7769,Thriller,75674,Act of Valor
7770,War,75674,Act of Valor
7771,Music,9762,Step Up
7772,Drama,9762,Step Up
7773,Romance,9762,Step Up
7774,Crime,9762,Step Up
7775,Animation,3179,Beavis and Butt-Head Do America
7776,Comedy,3179,Beavis and Butt-Head Do America
7777,Comedy,184,Jackie Brown
7778,Crime,184,Jackie Brown
7779,Romance,184,Jackie Brown
7780,Comedy,13335,Harold & Kumar Escape from Guantanamo Bay
7781,Adventure,13335,Harold & Kumar Escape from Guantanamo Bay
7782,SciFi,76726,Chronicle
7783,Drama,76726,Chronicle
7784,Thriller,76726,Chronicle
7785,Music,10269,Yentl
7786,Drama,10269,Yentl
7787,Romance,10269,Yentl
7788,Family,36819,Time Bandits
7789,Fantasy,36819,Time Bandits
7790,SciFi,36819,Time Bandits
7791,Adventure,36819,Time Bandits
7792,Comedy,36819,Time Bandits
7793,Action,17130,Crossroads
7794,Adventure,17130,Crossroads
7795,Comedy,17130,Crossroads
7796,Drama,17130,Crossroads
7797,Family,17130,Crossroads
7798,Music,17130,Crossroads
7799,Romance,17130,Crossroads
7800,Comedy,57214,Project X
7801,Crime,57214,Project X
7802,Drama,11202,Patton
7803,History,11202,Patton
7804,War,11202,Patton
7805,Horror,9357,One Hour Photo
7806,Thriller,9357,One Hour Photo
7807,Horror,13812,Quarantine
7808,SciFi,13812,Quarantine
7809,Thriller,13812,Quarantine
7810,Drama,9030,The Eye
7811,Horror,9030,The Eye
7812,Thriller,9030,The Eye
7813,Comedy,19084,Johnson Family Vacation
7814,Family,19084,Johnson Family Vacation
7815,Comedy,8386,How High
7816,Comedy,10437,The Muppet Christmas Carol
7817,Family,10437,The Muppet Christmas Carol
7818,Fantasy,10437,The Muppet Christmas Carol
7819,Drama,10437,The Muppet Christmas Carol
7820,Drama,1360,Frida
7821,Romance,1360,Frida
7822,Documentary,101267,Katy Perry: Part of Me
7823,Music,101267,Katy Perry: Part of Me
7824,Romance,222935,The Fault in Our Stars
7825,Drama,222935,The Fault in Our Stars
7826,Drama,10220,Rounders
7827,Crime,10220,Rounders
7828,Drama,284296,Top Five
7829,Comedy,284296,Top Five
7830,Horror,31915,Prophecy
7831,SciFi,31915,Prophecy
7832,Horror,11601,Stir of Echoes
7833,Mystery,11601,Stir of Echoes
7834,Thriller,11601,Stir of Echoes
7835,Drama,205220,Philomena
7836,Comedy,11354,The Upside of Anger
7837,Drama,11354,The Upside of Anger
7838,Horror,16241,The Boys from Brazil
7839,Drama,16241,The Boys from Brazil
7840,Thriller,16241,The Boys from Brazil
7841,SciFi,16241,The Boys from Brazil
7842,Fantasy,14191,Aquamarine
7843,Romance,14191,Aquamarine
7844,Family,14191,Aquamarine
7845,Comedy,14191,Aquamarine
7846,Drama,286565,Paper Towns
7847,Mystery,286565,Paper Towns
7848,Romance,286565,Paper Towns
7849,Comedy,26710,My Baby's Daddy
7850,Drama,129670,Nebraska
7851,Adventure,129670,Nebraska
7852,Horror,9059,Tales from the Crypt: Demon Knight
7853,Comedy,9059,Tales from the Crypt: Demon Knight
7854,Thriller,9059,Tales from the Crypt: Demon Knight
7855,Comedy,34549,Max Keeble's Big Move
7856,Family,34549,Max Keeble's Big Move
7857,Fantasy,34549,Max Keeble's Big Move
7858,SciFi,34549,Max Keeble's Big Move
7859,Comedy,57157,Young Adult
7860,Drama,57157,Young Adult
7861,Action,1948,Crank
7862,Thriller,1948,Crank
7863,Crime,1948,Crank
7864,Comedy,28353,Def Jam's How to Be a Player
7865,Romance,28353,Def Jam's How to Be a Player
7866,Comedy,46889,Living Out Loud
7867,Drama,46889,Living Out Loud
7868,Romance,46889,Living Out Loud
7869,Comedy,38093,Just Wright
7870,Drama,38093,Just Wright
7871,Romance,38093,Just Wright
7872,Drama,14976,Rachel Getting Married
7873,Romance,11027,The Postman Always Rings Twice
7874,Crime,11027,The Postman Always Rings Twice
7875,Drama,11027,The Postman Always Rings Twice
7876,Drama,3635,Girl with a Pearl Earring
7877,Romance,3635,Girl with a Pearl Earring
7878,Action,387,Das Boot
7879,Drama,387,Das Boot
7880,History,387,Das Boot
7881,War,387,Das Boot
7882,Adventure,387,Das Boot
7883,Comedy,6020,Sorority Boys
7884,Comedy,122906,About Time
7885,Drama,122906,About Time
7886,SciFi,122906,About Time
7887,Adventure,9550,House of Flying Daggers
7888,Drama,9550,House of Flying Daggers
7889,Action,9550,House of Flying Daggers
7890,Romance,9550,House of Flying Daggers
7891,Drama,60599,Arbitrage
7892,Thriller,60599,Arbitrage
7893,SciFi,227719,Project Almanac
7894,Thriller,227719,Project Almanac
7895,Drama,14299,Cadillac Records
7896,History,14299,Cadillac Records
7897,Music,14299,Cadillac Records
7898,Action,19419,Screwed
7899,Comedy,19419,Screwed
7900,Action,12088,Fortress
7901,Thriller,12088,Fortress
7902,SciFi,12088,Fortress
7903,Comedy,14799,For Your Consideration
7904,Drama,14799,For Your Consideration
7905,Drama,9466,Celebrity
7906,Comedy,9466,Celebrity
7907,Drama,7510,Running with Scissors
7908,Comedy,7510,Running with Scissors
7909,Comedy,31246,From Justin to Kelly
7910,Romance,31246,From Justin to Kelly
7911,Comedy,61752,Girl 6
7912,Mystery,10944,In the Cut
7913,Thriller,10944,In the Cut
7914,Drama,10362,Two Lovers
7915,Romance,10362,Two Lovers
7916,Comedy,14778,Last Orders
7917,Drama,14778,Last Orders
7918,Horror,1255,The Host
7919,Drama,1255,The Host
7920,SciFi,1255,The Host
7921,Adventure,45226,The Pursuit of D.B. Cooper
7922,Crime,45226,The Pursuit of D.B. Cooper
7923,Thriller,45226,The Pursuit of D.B. Cooper
7924,Comedy,10212,Ravenous
7925,Horror,10212,Ravenous
7926,Thriller,10212,Ravenous
7927,Western,10212,Ravenous
7928,Comedy,8669,Charlie Bartlett
7929,Drama,8669,Charlie Bartlett
7930,Comedy,179144,The Great Beauty
7931,Drama,179144,The Great Beauty
7932,Comedy,16857,The Dangerous Lives of Altar Boys
7933,Drama,16857,The Dangerous Lives of Altar Boys
7934,Drama,86825,Stoker
7935,Horror,86825,Stoker
7936,Thriller,86825,Stoker
7937,Fantasy,844,2046
7938,Drama,844,2046
7939,SciFi,844,2046
7940,Romance,844,2046
7941,Crime,8060,Married Life
7942,Drama,8060,Married Life
7943,Romance,8060,Married Life
7944,Adventure,15907,Duma
7945,Drama,15907,Duma
7946,Family,15907,Duma
7947,Drama,38448,Ondine
7948,Romance,38448,Ondine
7949,Crime,327,Brother
7950,Drama,327,Brother
7951,Thriller,327,Brother
7952,Comedy,9260,Welcome to Collinwood
7953,Comedy,61337,Critical Care
7954,Drama,61337,Critical Care
7955,Thriller,13079,The Life Before Her Eyes
7956,Drama,13079,The Life Before Her Eyes
7957,Mystery,13079,The Life Before Her Eyes
7958,Drama,89325,Darling Companion
7959,Romance,89325,Darling Companion
7960,Drama,4170,Trade
7961,Thriller,4170,Trade
7962,War,41508,Fateless
7963,Drama,41508,Fateless
7964,Comedy,12479,Breakfast of Champions
7965,Comedy,44555,"A Woman, a Gun and a Noodle Shop"
7966,Drama,44555,"A Woman, a Gun and a Noodle Shop"
7967,Thriller,44555,"A Woman, a Gun and a Noodle Shop"
7968,Thriller,10133,Cypher
7969,SciFi,10133,Cypher
7970,Mystery,10133,Cypher
7971,Drama,21345,City of Life and Death
7972,History,21345,City of Life and Death
7973,War,21345,City of Life and Death
7974,Animation,173931,Legend of a Rabbit
7975,Family,173931,Legend of a Rabbit
7976,Action,173931,Legend of a Rabbit
7977,Adventure,173931,Legend of a Rabbit
7978,Comedy,173931,Legend of a Rabbit
7979,SciFi,61984,Space Battleship Yamato
7980,War,50601,5 Days of War
7981,Drama,50601,5 Days of War
7982,Horror,26466,Triangle
7983,Drama,345003,10 Days in a Madhouse
7984,Drama,236751,Heaven is for Real
7985,Thriller,107,Snatch
7986,Crime,107,Snatch
7987,Drama,357837,Dancin' It's On
7988,Romance,357837,Dancin' It's On
7989,Drama,8913,Pet Sematary
7990,Horror,8913,Pet Sematary
7991,Drama,13889,Madadayo
7992,Drama,18530,The Cry of the Owl
7993,Drama,358451,A Tale of Three Cities
7994,History,358451,A Tale of Three Cities
7995,Romance,358451,A Tale of Three Cities
7996,Fantasy,927,Gremlins
7997,Horror,927,Gremlins
7998,Comedy,927,Gremlins
7999,Adventure,11,Star Wars
8000,Action,11,Star Wars
8001,SciFi,11,Star Wars
8002,Comedy,291870,Dirty Grandpa
8003,Drama,907,Doctor Zhivago
8004,Romance,907,Doctor Zhivago
8005,War,907,Doctor Zhivago
8006,Adventure,206563,Trash
8007,Crime,206563,Trash
